season,team,playoffs,age,Strength of Schedule,o_rtg,d_rtg,pace,f_tr,3pt Attempt Rate,ts_percent,e_fg_percent,tov_percent,orb_percent,ft_fga,opp_e_fg_percent,opp_tov_percent,drb_percent,opp_ft_fga,attend_g
2009,Los Angeles Clippers,FALSE,26.6,0.3,102.3,111.7,92.1,0.275,0.226,0.52,0.481,14,25.1,0.202,0.512,12.4,71.2,0.227,16185
2009,Los Angeles Lakers,TRUE,27.4,-0.55,112.8,104.7,94.3,0.299,0.217,0.555,0.513,12.3,29.4,0.23,0.49,14.2,73,0.213,18997
2009,Memphis Grizzlies,FALSE,23.3,0.24,103.5,109.5,90.1,0.329,0.175,0.533,0.486,14.8,25.8,0.249,0.515,14.1,73.5,0.247,12680
2009,Miami Heat,TRUE,25.6,0.23,107.8,107.6,89.9,0.282,0.245,0.54,0.5,12.1,24.6,0.212,0.501,14.5,72.9,0.251,18263
2009,Milwaukee Bucks,FALSE,26.3,0.21,106.7,107.9,92.6,0.306,0.208,0.531,0.483,13.1,27.8,0.239,0.503,15.6,74,0.315,15390
2009,Minnesota Timberwolves,FALSE,25.4,0.18,106.1,111.4,91.6,0.289,0.227,0.526,0.481,13.3,27.7,0.222,0.515,12,75,0.254,14513
2009,New Jersey Nets,FALSE,25.7,0.13,108.3,111,89.9,0.303,0.265,0.543,0.497,12.7,25.2,0.236,0.509,13,73.5,0.272,15148
2009,New Orleans Hornets,TRUE,28.2,-0.14,108.7,107,87.8,0.288,0.24,0.548,0.501,12.5,24.6,0.232,0.496,13.2,74.9,0.23,16969
2009,New York Knicks,FALSE,25.7,0.28,108.1,110.8,96.7,0.268,0.322,0.544,0.503,12.9,24.4,0.21,0.52,13,72.7,0.215,19288
2009,Oklahoma City Thunder,FALSE,24.5,0.06,102.9,109.4,93.6,0.308,0.141,0.521,0.471,14.8,28.6,0.242,0.514,13,73.9,0.216,18704
2009,Orlando Magic,TRUE,27.3,-0.21,109.2,101.9,92.3,0.351,0.335,0.559,0.52,13.4,24,0.251,0.465,12.3,75.9,0.209,17043
2009,Philadelphia 76ers,TRUE,26.1,0.09,107.9,107.8,90,0.339,0.164,0.532,0.485,13.4,31.3,0.253,0.507,14.9,71.4,0.216,15802
2009,Phoenix Suns,FALSE,29.5,-0.31,113.6,111.6,96,0.336,0.216,0.584,0.545,14.4,27.7,0.25,0.511,12.8,71.7,0.233,18422
2009,Portland Trail Blazers,TRUE,24,-0.35,113.9,107.8,86.6,0.306,0.239,0.553,0.511,12.5,32.6,0.234,0.499,13.2,75,0.227,20524
2009,Sacramento Kings,FALSE,26.3,0.16,105.5,114.7,94.2,0.315,0.238,0.542,0.491,14.3,24.5,0.252,0.526,13,69.9,0.269,12687
2009,San Antonio Spurs,TRUE,30.4,-0.4,108.5,104.3,88.4,0.251,0.248,0.548,0.513,11.7,22.1,0.191,0.487,11.7,78,0.191,18269
2009,Toronto Raptors,FALSE,27,0.28,107,110,92,0.279,0.193,0.542,0.494,12.8,24,0.23,0.511,12.6,73.7,0.202,18773
2009,Utah Jazz,TRUE,25.5,-0.34,110.1,107.3,93.1,0.355,0.169,0.554,0.504,13.6,28.2,0.274,0.505,15,72.7,0.262,19903
2009,Washington Wizards,FALSE,26.9,0.48,105.4,113.6,91,0.293,0.18,0.524,0.48,13.2,27.7,0.224,0.533,13.3,71.4,0.227,16613
2008,Atlanta Hawks,TRUE,24.2,-0.41,106.9,108.9,91.1,0.34,0.165,0.535,0.483,14,29.7,0.263,0.501,12.9,71.7,0.217,16281
2008,Boston Celtics,TRUE,27.9,-0.95,110.2,98.9,90.9,0.346,0.249,0.569,0.522,14.7,26.6,0.267,0.457,15.2,74.4,0.253,18624
2008,Charlotte Bobcats,FALSE,26.3,-0.11,104.6,109.4,91.8,0.323,0.22,0.532,0.492,13.9,25.6,0.23,0.505,13.4,71,0.235,14717
2008,Chicago Bulls,FALSE,25.7,-0.11,103.9,107.2,93,0.296,0.19,0.515,0.47,13.4,28.9,0.223,0.496,14.2,73.1,0.258,21988
2008,Cleveland Cavaliers,TRUE,27.1,-0.17,106,106.4,90.2,0.308,0.231,0.52,0.48,13.1,30.4,0.221,0.494,12.9,75.9,0.24,20465
2008,Dallas Mavericks,TRUE,28.9,0.16,111.1,106.1,90.2,0.318,0.215,0.554,0.502,12.3,26.7,0.259,0.474,11.7,75,0.252,20286
2008,Denver Nuggets,TRUE,28.5,0.03,110,106.3,99.7,0.358,0.228,0.557,0.51,12.9,25.5,0.269,0.499,14.1,72.1,0.203,17365
2008,Detroit Pistons,TRUE,28.3,-0.72,111.4,102.9,87.3,0.3,0.203,0.539,0.495,11.4,29.4,0.23,0.47,13.4,73.7,0.244,22076
2008,Golden State Warriors,FALSE,25.5,0.17,111.8,109.5,98.8,0.276,0.295,0.548,0.511,11.5,27.2,0.208,0.509,14.7,70.3,0.258,19631
2008,Houston Rockets,TRUE,28.3,0.15,106.8,101.6,90.4,0.276,0.255,0.528,0.492,13,29.1,0.2,0.465,12.8,74.8,0.214,17525
2008,Indiana Pacers,FALSE,26.7,-0.46,106,107.5,97.7,0.292,0.289,0.54,0.498,13.5,24.4,0.224,0.498,14.1,73.9,0.271,12222
2008,Los Angeles Clippers,FALSE,28.5,0.71,101.2,109.1,92.1,0.338,0.167,0.519,0.465,13.7,23.1,0.264,0.503,12.8,73.1,0.236,16888
2008,Los Angeles Lakers,TRUE,26.7,0.09,113,105.5,95.6,0.333,0.257,0.57,0.525,12.9,26.3,0.256,0.485,12.9,73.4,0.214,18997
2008,Memphis Grizzlies,FALSE,24.5,0.45,105,111.4,95.3,0.311,0.264,0.539,0.5,14,23.8,0.225,0.521,12.2,73.4,0.196,12770
2008,Miami Heat,FALSE,27.4,0.11,100.5,110,90.2,0.3,0.217,0.522,0.482,14.4,22.1,0.218,0.51,13.6,71.9,0.245,19464
2008,Milwaukee Bucks,FALSE,25.8,-0.03,105.3,112.8,91.3,0.294,0.195,0.522,0.482,13.7,30,0.215,0.524,13,73,0.25,15596
2008,Minnesota Timberwolves,FALSE,24.6,0.52,103.8,111.2,91.9,0.248,0.185,0.518,0.484,13.6,27.5,0.183,0.513,12.9,73.6,0.269,14477
2008,New Jersey Nets,FALSE,27.4,-0.09,104,109.4,91.5,0.347,0.222,0.528,0.481,14.2,26.6,0.255,0.497,12.7,73.8,0.271,15657
2008,New Orleans Hornets,TRUE,27.1,0.18,111.5,105.7,89.9,0.251,0.239,0.548,0.512,11.4,27,0.193,0.501,13.5,75.4,0.184,14181
2008,New York Knicks,FALSE,25.7,0.06,104.7,111.9,91.6,0.31,0.215,0.518,0.475,13.4,28.6,0.226,0.518,12.1,72.7,0.229,19116
2008,Orlando Magic,TRUE,26.7,-0.68,111.3,105.5,93.4,0.355,0.322,0.575,0.537,13.6,23.4,0.256,0.484,12.3,74.8,0.217,17301
2008,Philadelphia 76ers,TRUE,25.3,-0.23,106.4,106,90.4,0.321,0.143,0.522,0.482,13.4,31.8,0.227,0.504,15.1,72,0.205,14870
2008,Phoenix Suns,TRUE,29.3,0.09,113.3,108.1,96.7,0.292,0.26,0.59,0.551,13.4,22.4,0.228,0.488,11.8,70.9,0.191,18422
2008,Portland Trail Blazers,FALSE,24.1,0.45,107.3,108.4,87.9,0.281,0.218,0.532,0.489,12.6,26.8,0.216,0.491,12.1,71.8,0.212,19550
2008,Sacramento Kings,FALSE,27.3,0.4,107.5,109.9,94.7,0.346,0.208,0.556,0.503,14.8,25.2,0.276,0.51,13.9,71.7,0.256,14151
2008,San Antonio Spurs,TRUE,31.4,0.31,107.2,101.8,88.8,0.276,0.251,0.543,0.504,12.6,23.4,0.21,0.477,12.8,77.1,0.201,18565
2008,Seattle SuperSonics,FALSE,25.4,0.72,100.5,109.5,96.3,0.265,0.134,0.509,0.467,14.3,26.8,0.204,0.503,11.9,73.7,0.215,13355
2008,Toronto Raptors,TRUE,26.3,-0.44,110.2,107,90.2,0.247,0.217,0.551,0.511,11.4,23.4,0.2,0.505,13.5,75,0.205,19435
2008,Utah Jazz,TRUE,25.3,-0.01,113.8,106.5,93.2,0.349,0.166,0.573,0.528,13.6,29.5,0.265,0.501,15,74.1,0.294,19908
2008,Washington Wizards,TRUE,27.2,-0.28,109.2,109.6,89.5,0.297,0.241,0.535,0.489,12.5,28.9,0.233,0.513,13.5,72.8,0.217,17962
2007,Atlanta Hawks,FALSE,24.1,-0.1,103,108.3,90,0.346,0.163,0.523,0.471,15.1,29.2,0.263,0.503,14.5,70.9,0.268,15595
2007,Boston Celtics,FALSE,23.5,-0.29,103.2,106.9,92,0.337,0.199,0.53,0.479,15.4,27,0.259,0.502,14.5,73.8,0.28,16843
2007,Charlotte Bobcats,FALSE,25.5,-0.22,103.6,107.6,92,0.322,0.193,0.524,0.48,13.9,26.4,0.236,0.5,14.7,71.6,0.279,15549
2007,Chicago Bulls,TRUE,26,-0.49,104.9,99.6,93.6,0.313,0.186,0.534,0.493,14.7,28.6,0.229,0.473,16.2,74.3,0.252,22253
2007,Cleveland Cavaliers,TRUE,26.9,-0.5,105.5,101.3,90.8,0.32,0.211,0.522,0.484,13.4,29.7,0.223,0.48,14.7,75.8,0.243,20436
2007,Dallas Mavericks,TRUE,28.1,0.06,111.3,103.2,89.5,0.317,0.218,0.559,0.509,13.4,28.7,0.256,0.477,14.2,75,0.265,20351
2007,Denver Nuggets,TRUE,26.5,0.07,107.6,105.9,97.4,0.36,0.212,0.548,0.501,14.6,28.9,0.268,0.499,14.5,71.8,0.203,17230
2007,Detroit Pistons,TRUE,29,-0.47,108.9,104.2,87.3,0.307,0.201,0.535,0.488,12,28.3,0.237,0.477,14.3,70.9,0.234,22076
2007,Golden State Warriors,TRUE,24.6,0.34,107,107.4,99.2,0.3,0.279,0.548,0.512,14.1,25.6,0.215,0.506,16.1,69.6,0.264,18104
2007,Houston Rockets,TRUE,28.2,0.19,106,100.7,90.7,0.292,0.29,0.54,0.499,13.6,25.7,0.22,0.466,13.6,77,0.23,16545
2007,Indiana Pacers,FALSE,27.2,-0.18,102.9,105.5,92.4,0.324,0.212,0.523,0.474,15.1,28.4,0.246,0.491,14.8,72.7,0.271,15360
2007,Los Angeles Clippers,FALSE,27.5,0.39,105.1,105.6,90.8,0.355,0.143,0.537,0.481,14.5,27.2,0.28,0.488,13.3,74.7,0.249,18421
2007,Los Angeles Lakers,TRUE,25.3,0.32,108.6,108.6,93.5,0.333,0.259,0.554,0.511,14.3,26.1,0.249,0.5,13.5,72.3,0.262,18986
2007,Memphis Grizzlies,FALSE,26.2,0.71,106.9,112.3,93.6,0.374,0.211,0.555,0.504,15.2,25.9,0.285,0.529,14,71.1,0.237,14655
2007,Miami Heat,TRUE,29.3,-0.29,104.3,105.3,89.9,0.321,0.245,0.541,0.506,14.3,24.9,0.222,0.485,13.8,73.3,0.232,19721
2007,Milwaukee Bucks,FALSE,26,-0.06,107,111.7,92.3,0.286,0.219,0.541,0.504,14.1,27.6,0.209,0.522,14.5,68.1,0.234,16186
2007,Minnesota Timberwolves,FALSE,27.7,0.51,103.9,107.9,91,0.291,0.167,0.537,0.49,14.8,25.1,0.231,0.498,13.3,72.1,0.226,15999
2007,New Jersey Nets,TRUE,28.2,-0.23,105.7,106.6,91.4,0.338,0.263,0.546,0.504,14.2,24.6,0.245,0.49,13.7,74.4,0.266,16926
2007,New Orleans/Oklahoma City Hornets,FALSE,26.4,0.38,104.8,106.5,90.2,0.291,0.188,0.52,0.479,13.6,29.1,0.215,0.499,13.2,74.7,0.212,17954
2007,New York Knicks,FALSE,25.4,-0.21,105.7,108.8,90.8,0.377,0.216,0.539,0.494,15.9,31,0.27,0.504,13,74,0.246,18796
2007,Orlando Magic,TRUE,25.6,-0.43,104.9,104.1,89.9,0.393,0.158,0.544,0.5,16.3,29.3,0.276,0.48,14.6,73.7,0.286,17095
2007,Philadelphia 76ers,FALSE,26.2,-0.23,103.6,106.9,90.7,0.333,0.128,0.53,0.48,14.6,27.2,0.255,0.501,14.7,70.8,0.221,14844
2007,Phoenix Suns,TRUE,27.6,-0.03,113.9,106.4,95.6,0.267,0.287,0.59,0.551,13.4,22.7,0.215,0.492,13.6,71.9,0.206,18422
2007,Portland Trail Blazers,FALSE,24.4,0.51,105.1,109.9,88.3,0.314,0.193,0.53,0.483,14.5,28.2,0.241,0.508,13.5,73,0.267,16360
2007,Sacramento Kings,FALSE,27.3,0.46,106.2,108,94.8,0.379,0.232,0.545,0.491,13.5,23.1,0.289,0.513,14.9,72.5,0.24,17317
2007,San Antonio Spurs,TRUE,30.4,-0.08,109.2,99.9,89.8,0.313,0.247,0.561,0.521,13.6,24.2,0.235,0.471,14,75.7,0.201,18654
2007,Seattle SuperSonics,FALSE,25.9,0.45,107.2,110.3,91.8,0.288,0.219,0.544,0.499,14.5,27.8,0.228,0.515,14.1,70.9,0.243,15955
2007,Toronto Raptors,TRUE,26,-0.38,107,106,92.6,0.303,0.224,0.55,0.504,13,22.2,0.239,0.503,14.3,74.5,0.219,18259
2007,Utah Jazz,TRUE,25.9,0.2,110.1,107,91.6,0.38,0.163,0.551,0.502,14.5,31.7,0.283,0.496,14.4,75.1,0.314,19566
2007,Washington Wizards,TRUE,26.8,-0.28,110.1,110.6,94.1,0.356,0.237,0.542,0.491,12.6,28.1,0.272,0.517,14.4,71,0.249,18373
2006,Atlanta Hawks,FALSE,22.7,0.07,106.4,111.6,90.4,0.34,0.178,0.534,0.486,14.7,31.4,0.255,0.513,14.1,69.5,0.275,15069
2006,Boston Celtics,FALSE,25.3,-0.05,105.2,106.9,92.2,0.349,0.204,0.551,0.504,15.7,25.5,0.263,0.49,13.8,72.8,0.282,16899
2006,Charlotte Bobcats,FALSE,25.2,0.1,102.5,106.7,93.4,0.319,0.184,0.509,0.464,13,27.1,0.233,0.514,16.5,70.7,0.263,16366
2006,Chicago Bulls,TRUE,24.1,-0.12,104,103.4,92.9,0.292,0.219,0.527,0.487,13.9,26.3,0.216,0.464,13.9,74.7,0.295,21188
2006,Cleveland Cavaliers,TRUE,27.1,-0.06,107.8,105.4,89.8,0.362,0.228,0.538,0.492,13.3,28.4,0.263,0.49,12.8,75.7,0.226,19327
2006,Dallas Mavericks,TRUE,27.5,-0.11,111.8,105,87.8,0.364,0.175,0.55,0.495,13.1,31.8,0.285,0.475,13.7,72.2,0.257,20114
2006,Denver Nuggets,TRUE,27.4,0.13,105.5,105.2,93.9,0.347,0.161,0.535,0.488,13.7,26.8,0.258,0.493,14.7,72,0.227,17135
2006,Detroit Pistons,TRUE,28.5,-0.44,110.8,103.1,86.8,0.297,0.221,0.535,0.497,11.2,28.9,0.216,0.477,13.7,71.2,0.191,22076
2006,Golden State Warriors,FALSE,25.6,0.25,104.8,106.2,93.3,0.323,0.27,0.521,0.479,13,26.9,0.232,0.492,14.1,71.6,0.243,18273
2006,Houston Rockets,FALSE,28.8,0.28,101.6,103.3,88,0.317,0.226,0.519,0.471,14.3,25.5,0.24,0.472,13.1,74.6,0.247,15515
2006,Indiana Pacers,TRUE,27.3,-0.27,104.5,102.4,89.7,0.344,0.245,0.533,0.487,14.8,27.1,0.254,0.464,13,72.6,0.232,16180
2006,Los Angeles Clippers,TRUE,26.8,0.18,105.3,103.6,91.7,0.332,0.131,0.54,0.487,13.8,25.4,0.263,0.471,12.2,75.9,0.24,17376
2006,Los Angeles Lakers,TRUE,25.1,0.03,108.4,105.7,90.9,0.329,0.24,0.539,0.495,13.1,28.8,0.245,0.486,13.4,73.6,0.242,18883
2006,Memphis Grizzlies,TRUE,28.1,0.05,105.9,101.6,86.3,0.339,0.258,0.537,0.496,13.9,25.8,0.241,0.469,14.7,72,0.237,15793
2006,Miami Heat,TRUE,29.2,-0.27,108.7,104.5,91.6,0.363,0.227,0.556,0.517,13.9,26.7,0.254,0.477,12.4,76.4,0.251,19955
2006,Milwaukee Bucks,TRUE,25.5,-0.04,106.3,107.4,91.2,0.322,0.203,0.535,0.492,13.8,27.3,0.238,0.504,13.8,74.6,0.262,16618
2006,Minnesota Timberwolves,FALSE,26.7,0.13,102.4,104.5,88.8,0.299,0.149,0.524,0.48,14.2,25.2,0.226,0.475,13.4,71.3,0.236,16150
2006,New Jersey Nets,TRUE,28.6,-0.26,103.9,102.4,89.8,0.346,0.229,0.528,0.478,13.3,24,0.262,0.476,14,76.3,0.266,16867
2006,New Orleans/Oklahoma City Hornets,FALSE,26.3,0.31,103.7,106.8,89,0.339,0.138,0.515,0.464,12.9,26.9,0.257,0.502,14.3,73.4,0.243,18717
2006,New York Knicks,FALSE,25.6,0.11,104,111,90.8,0.417,0.142,0.534,0.481,16.5,31.2,0.303,0.511,13.4,72.8,0.294,18931
2006,Orlando Magic,FALSE,25.5,-0.18,106.3,107.5,88.3,0.369,0.129,0.543,0.496,14.7,28.5,0.27,0.49,13,72.5,0.264,15561
2006,Philadelphia 76ers,FALSE,26.5,-0.15,106,108.1,92.7,0.356,0.158,0.538,0.487,13.3,25.6,0.27,0.5,14.3,71.3,0.24,16519
2006,Phoenix Suns,TRUE,27.5,-0.07,111.5,105.8,95.8,0.206,0.293,0.568,0.537,12.2,22.1,0.166,0.49,13.2,72.1,0.2,17809
2006,Portland Trail Blazers,FALSE,24.6,0.54,101.1,111.9,87.6,0.31,0.166,0.511,0.474,14.5,26.6,0.214,0.507,12.6,68.2,0.231,15049
2006,Sacramento Kings,TRUE,27.2,0.07,106.7,105,91.9,0.334,0.217,0.544,0.492,13.9,25.4,0.262,0.488,13.7,72.2,0.21,17317
2006,San Antonio Spurs,TRUE,29.8,-0.13,107.3,99.6,88.5,0.298,0.215,0.546,0.513,13.6,26,0.209,0.457,13.5,74.2,0.22,18797
2006,Seattle SuperSonics,FALSE,25.6,0.15,111.1,114.4,91.6,0.314,0.243,0.551,0.504,13.7,30.4,0.246,0.527,13.6,69,0.26,16199
2006,Toronto Raptors,FALSE,25.9,-0.04,109.5,112.7,91.1,0.315,0.244,0.548,0.5,12.4,25.4,0.249,0.53,13.5,73.3,0.263,17057
2006,Utah Jazz,FALSE,25.6,0.14,104.1,107,87.8,0.397,0.149,0.519,0.467,15,32.4,0.286,0.49,14,73.2,0.303,18332
2006,Washington Wizards,TRUE,26.5,-0.29,109.3,107.3,92.3,0.375,0.209,0.538,0.484,12.8,29.5,0.284,0.504,15.1,70.9,0.256,17197
2005,Atlanta Hawks,FALSE,26,0.09,100.6,111.1,91.4,0.299,0.146,0.504,0.464,14.9,30.7,0.212,0.513,14,72.1,0.289,14302
2005,Boston Celtics,TRUE,27.1,-0.52,107.5,106.6,93.3,0.357,0.192,0.551,0.501,14.7,27.2,0.273,0.481,14.2,70.1,0.274,16002
2005,Charlotte Bobcats,FALSE,24.9,-0.16,101.1,107.5,92.3,0.306,0.128,0.497,0.455,13.3,29.5,0.217,0.497,14.7,70.9,0.269,14432
2005,Chicago Bulls,TRUE,25,-0.41,101.4,100.3,92.4,0.311,0.217,0.517,0.471,15.5,28.4,0.233,0.454,14.4,72.6,0.262,20204
2005,Cleveland Cavaliers,FALSE,26.5,-0.52,106.6,105.7,89.7,0.325,0.135,0.518,0.47,13,32.5,0.244,0.485,14.1,71.5,0.248,19128
2005,Dallas Mavericks,TRUE,27.7,0.11,110.3,104.1,92.7,0.346,0.19,0.545,0.492,12.5,28.6,0.273,0.472,14.3,70.2,0.239,20062
2005,Denver Nuggets,TRUE,26.7,0.2,106,103.9,93.5,0.35,0.142,0.535,0.483,13.8,28.4,0.267,0.482,15.1,71.7,0.247,17657
2005,Detroit Pistons,TRUE,27.9,-0.55,105.6,101.2,87.2,0.335,0.164,0.519,0.472,13.3,31.2,0.247,0.461,13.5,73,0.207,22076
2005,Golden State Warriors,FALSE,26.7,0.42,104.7,106.9,93.3,0.278,0.252,0.512,0.475,12.3,27.8,0.201,0.491,13.9,69.7,0.227,16350
2005,Houston Rockets,TRUE,29.7,0.23,106.2,101.7,88.8,0.309,0.237,0.534,0.486,13.5,26.3,0.242,0.459,12.9,74.5,0.245,16182
2005,Indiana Pacers,TRUE,28.3,-0.27,105.5,104.6,87.2,0.358,0.255,0.534,0.476,14.1,26.4,0.283,0.472,13.6,71.3,0.261,16994
2005,Los Angeles Clippers,FALSE,25.5,0.3,105.5,106.4,89.1,0.357,0.105,0.533,0.477,14.9,30.3,0.278,0.48,13,71.3,0.235,16980
2005,Los Angeles Lakers,FALSE,26,0.64,108.1,111.4,90.8,0.322,0.273,0.535,0.485,13.4,29.5,0.251,0.493,11,71.1,0.218,18793
2005,Memphis Grizzlies,TRUE,26.3,0.34,105.5,102.9,88.5,0.323,0.237,0.535,0.489,14.3,27.1,0.243,0.466,15.4,69.9,0.27,16862
2005,Miami Heat,TRUE,28,-0.76,110.2,103.1,90.8,0.387,0.198,0.559,0.524,13.1,27,0.26,0.46,12.4,74.1,0.242,19882
2005,Milwaukee Bucks,FALSE,26.9,-0.1,106.6,109.8,90.8,0.339,0.141,0.527,0.475,13,29,0.261,0.499,12.4,72,0.233,15537
2005,Minnesota Timberwolves,FALSE,29,0.28,108.2,106.6,89.1,0.275,0.173,0.534,0.489,12.7,28.6,0.219,0.472,11.2,71.4,0.208,17181
2005,New Jersey Nets,TRUE,27.8,-0.32,101.4,103.1,89.1,0.318,0.187,0.512,0.463,13.7,25.5,0.242,0.479,15.2,73.2,0.278,15090
2005,New Orleans Hornets,FALSE,27.5,0.78,99.7,107.7,87.6,0.279,0.201,0.493,0.446,14.2,29.1,0.214,0.491,13.9,70.7,0.261,14221
2005,New York Knicks,FALSE,27.3,-0.28,106.2,108.9,90.7,0.312,0.188,0.531,0.485,13.8,28.3,0.239,0.501,13.8,71.2,0.265,19516
2005,Orlando Magic,FALSE,26.5,-0.27,104.9,107.3,94.7,0.35,0.137,0.529,0.478,14.6,29.9,0.265,0.484,13.2,71.3,0.255,14584
2005,Philadelphia 76ers,TRUE,26.4,-0.33,103.5,104.3,94.9,0.326,0.216,0.528,0.475,14.2,25.4,0.257,0.485,15.4,72.7,0.267,17870
2005,Phoenix Suns,TRUE,25.2,-0.04,114.5,107.1,95.9,0.296,0.289,0.571,0.534,12.4,27.5,0.222,0.478,12,68.3,0.176,17709
2005,Portland Trail Blazers,FALSE,27,0.55,103.2,107.7,89.8,0.303,0.181,0.524,0.484,15.2,29.6,0.219,0.479,12.6,67.7,0.204,16594
2005,Sacramento Kings,TRUE,27.7,0.4,110.5,108.2,93,0.287,0.2,0.541,0.496,12,28.8,0.226,0.493,13.3,69,0.214,17317
2005,San Antonio Spurs,TRUE,28.5,0.03,107.5,98.8,88.9,0.329,0.216,0.534,0.492,13.2,29.1,0.238,0.452,14.7,73.6,0.236,18316
2005,Seattle SuperSonics,TRUE,26,0.3,112.2,109.6,87.9,0.328,0.281,0.546,0.495,13,32.4,0.259,0.496,12.9,71.3,0.249,16475
2005,Toronto Raptors,FALSE,27,-0.19,106.9,108.7,92.7,0.316,0.253,0.539,0.492,12.5,23.7,0.244,0.499,13.4,71.1,0.24,17156
2005,Utah Jazz,FALSE,25.7,0.53,104.7,109.5,88.4,0.361,0.121,0.522,0.469,15,31.9,0.273,0.499,14.2,72.3,0.34,18756
2005,Washington Wizards,TRUE,25.3,-0.38,107.2,107.5,93.3,0.364,0.22,0.523,0.474,12.9,31.1,0.264,0.498,14.6,70,0.23,17197
2004,Atlanta Hawks,FALSE,26.2,-0.36,101,106.1,90.8,0.303,0.191,0.514,0.465,15.4,28.6,0.235,0.476,13.1,70.5,0.234,13798
2004,Boston Celtics,TRUE,26.4,-0.54,102.1,103.7,93.2,0.327,0.249,0.532,0.486,15.4,25.2,0.245,0.479,15.7,69.5,0.24,16201
2004,Chicago Bulls,FALSE,26.8,-0.33,96.6,103.4,92.2,0.272,0.186,0.486,0.446,14.9,28.1,0.197,0.469,14.1,71.4,0.253,19736
2004,Cleveland Cavaliers,FALSE,24.9,-0.44,101.4,104.2,90.8,0.301,0.116,0.498,0.451,13.7,31.1,0.226,0.469,12.3,73,0.221,18288
2004,Dallas Mavericks,TRUE,27.4,0.42,112.1,107.4,93.2,0.256,0.201,0.536,0.495,11.1,31.4,0.204,0.498,13.9,71.6,0.214,20136
2004,Denver Nuggets,TRUE,25.6,0.58,103.9,102.7,93.3,0.319,0.146,0.517,0.467,14.2,30.5,0.245,0.481,15.6,69.3,0.221,17597
2004,Detroit Pistons,TRUE,27.4,-0.81,102,95.4,87.9,0.328,0.153,0.511,0.461,14.7,30.1,0.247,0.441,15.5,71.8,0.202,21290
2004,Golden State Warriors,FALSE,28.1,0.66,103,103.8,89.8,0.311,0.197,0.517,0.475,14.1,28.4,0.226,0.476,13.3,72.1,0.211,16235
2004,Houston Rockets,TRUE,28.3,0.55,100.9,99,87.8,0.286,0.227,0.528,0.484,16.4,26.5,0.221,0.447,13.1,74.5,0.233,15629
2004,Indiana Pacers,TRUE,27.1,-0.82,103.8,97.2,87.5,0.319,0.203,0.52,0.471,14.1,28.5,0.243,0.459,15.7,73.9,0.218,16545
2004,Los Angeles Clippers,FALSE,24.3,0.84,103.5,108.5,91,0.35,0.156,0.512,0.453,15,32.8,0.275,0.494,12.9,70,0.231,16143
2004,Los Angeles Lakers,TRUE,29.8,0.45,105.5,101.3,92.3,0.352,0.167,0.522,0.481,12.8,28.1,0.244,0.471,14.3,73.3,0.222,18970
2004,Memphis Grizzlies,TRUE,26,0.52,104.8,102.2,91.4,0.322,0.197,0.522,0.479,13.9,29.5,0.234,0.465,15.7,68.4,0.251,15188
2004,Miami Heat,TRUE,26.4,-0.65,102.2,101.7,88,0.298,0.211,0.51,0.463,13.5,27.4,0.227,0.463,14.5,73.4,0.26,15239
2004,Milwaukee Bucks,TRUE,26.5,-0.64,106.5,105.4,91.6,0.33,0.172,0.528,0.477,12.7,27.6,0.255,0.485,13.3,71.8,0.213,16834
2004,Minnesota Timberwolves,TRUE,29.7,0.37,105.9,99.7,89,0.265,0.137,0.528,0.486,12.4,26.7,0.207,0.444,12.9,72.5,0.215,17636
2004,New Jersey Nets,TRUE,27.7,-0.63,100.8,98,89.4,0.291,0.176,0.515,0.471,14.4,25.9,0.219,0.46,15.7,73.9,0.221,14952
2004,New Orleans Hornets,TRUE,30.3,-0.62,102.3,102.4,89.1,0.293,0.252,0.505,0.46,14.1,30.6,0.22,0.476,15,71.3,0.218,14332
2004,New York Knicks,TRUE,29.6,-0.49,101.7,103.3,89.5,0.266,0.171,0.518,0.474,15.1,28,0.211,0.461,13.2,72.8,0.259,19164
2004,Orlando Magic,FALSE,25.8,-0.23,102.7,110.4,90.8,0.296,0.184,0.504,0.461,12.8,28.1,0.218,0.502,12.7,68.7,0.214,14369
2004,Philadelphia 76ers,FALSE,27.5,-0.46,99.1,101.9,88,0.321,0.158,0.505,0.456,15.5,28.2,0.242,0.467,14.7,70.7,0.231,19223
2004,Phoenix Suns,FALSE,24.4,0.8,101.4,105.5,92.6,0.28,0.18,0.515,0.475,14.3,26.6,0.209,0.482,14.7,69.9,0.24,16351
2004,Portland Trail Blazers,FALSE,27.6,0.69,103.7,105.1,86.2,0.267,0.17,0.515,0.478,14.4,31.2,0.195,0.482,13.3,70,0.186,16684
2004,Sacramento Kings,TRUE,29.3,0.4,110.3,104.9,92.8,0.305,0.223,0.554,0.507,13,26,0.242,0.483,13.7,69.8,0.193,17317
2004,San Antonio Spurs,TRUE,27.3,0.29,102.2,94.1,89.2,0.322,0.177,0.511,0.473,14.1,29.5,0.219,0.433,14.8,74.6,0.215,18042
2004,Seattle SuperSonics,FALSE,26,0.66,107.3,108,89.9,0.27,0.294,0.54,0.501,13.9,27.2,0.207,0.487,13.9,68.5,0.237,15154
2004,Toronto Raptors,FALSE,27.6,-0.4,97,100.4,86.8,0.26,0.204,0.495,0.454,14.1,23.8,0.195,0.449,14.1,70.1,0.241,18308
